0.8,0.9981017511627279,3.155897026609346,0.0,1.1753080323005638,0.9536618969735413,1.4717931083295455,3.1559790608640843
0.8,0.9981017511627279,3.155897026609346,0.0,1.1753080323005638,0.9536618969735413,1.4717931083295455,3.1559790608640843
0.87,0.9989745287930325,3.106188499570365,0.032242815642086864,0.7204393302729519,0.942405984264199,1.5439051014934257,2.4957401448989973
0.9400000000000001,0.9996855028297963,3.0639730679564265,0.01081211717186211,0.9309380330108042,0.9163481296210797,1.8512090872259435,2.966198585313599
1.01,0.9998847212554447,3.1331026035706464,0.09951430608182216,0.9236655286615032,0.9520350319797525,1.818925358759254,3.185245908242243
1.08,0.999962336245346,3.178947338122629,0.07928472217822914,1.0657948571139866,0.9467782185269195,2.0350760572420006,3.633836696398586
1.15,0.9999880737589487,3.0726793832020074,0.013506031312969027,0.8850940853901891,0.9520926092600082,1.9354300338277566,3.4584839454175684
1.22,0.999996630498446,2.9451305768461786,4.753059111532433e-05,6.616721503466722e-05,0.49829364840442786,1.7254527569193583,2.6517226552977906
1.29,0.9999991734230179,3.495906720790213,0.0,4.438835049737447e-06,0.5010651048296716,1.8243419286214868,4.464652083060354
1.3599999999999999,0.9999998125777583,0.0,0.0,0.0,0.5018554031683827,1.9233285860179783,4.290617546285706
1.4300000000000002,0.9999999607120769,3.798208864612633,0.0,4.7139487970739957e-07,0.5001135810473618,2.022325916744751,1.8107038977888377
1.5,0.9999999923849298,1.182929531900056,0.0,0.0,0.5006960094464059,2.12131971558653,1.5629612972225122
