0.005,0.5,0.5060651044232725
0.01,0.5000156027199409,0.512128995914856
0.015,0.5000184631291298,0.5181904619290237
0.02,0.5000258570941136,0.5242482907766957
0.025,0.5002086735723217,0.5303012756117713
0.03,0.5003001836032155,0.5363482060399737
0.035,0.5004085826353672,0.5423878787404407
0.04,0.5005338328779282,0.5484190926560872
0.045,0.5006757591131036,0.5544406506733284
0.05,0.5008344733589601,0.5604513601789207
0.055,0.5010100905223467,0.566450033614178
0.06,0.5012025129490063,0.5724354890261829
0.065,0.5014119763254724,0.5784065506159699
0.07,0.5016383586093249,0.5843620492827717
0.075,0.5018817387811195,0.5903008231648126
0.08,0.5021423103083748,0.5962217181757765
0.085,0.5024214977235291,0.6021235885369179
0.09,0.5027159739500191,0.6080052973027856
0.095,0.5030274493696028,0.6138657168851641
0.1,0.5033598322454924,0.6197037295683692
0.105,0.5037047684585592,0.6255182280260203
0.11,0.5040699267206359,0.6313081158114724
0.115,0.5044513823991968,0.6370723078737885
0.12,0.5048514485883489,0.6428097310394341
0.125,0.5052730072268016,0.6485193244898304
0.13,0.505703931381813,0.6542000402989632
0.135,0.5061569116714283,0.6598508437836383
0.14,0.5066280110595034,0.6654707140885613
0.145,0.5071173593464307,0.6710586445814408
0.15,0.5076248966724073,0.6766136433127892
0.155,0.5081508090315296,0.6821347334554122
0.16,0.5086951715587312,0.6876209537353232
0.165,0.509262808181485,0.6930713588389891
0.17,0.5098456946927303,0.698485019876977
0.175,0.5104404449148723,0.7038610247598249
0.18,0.5110601626373127,0.7091984784995342
0.185,0.5117003238564828,0.7144965037607116
0.19,0.5123559828119322,0.7197542411372801
0.195,0.5130335186499497,0.7249708495280769
0.2,0.5137311382280418,0.7301455065043609
0.205,0.5144459684482656,0.7352774086452115
0.21,0.5151843687726859,0.7403657718903507
0.215,0.5159409613081647,0.7454098318308644
0.22,0.5167171040770394,0.7504088440533812
0.225,0.517515361476744,0.7553620844285543
0.23,0.5183316185145097,0.7602688493993373
0.235,0.5191684966416308,0.7651284562631961
0.24,0.5200308075024429,0.769940243465462
0.245,0.5209099929213954,0.7747035707868086
0.25,0.5218127736807202,0.7794178196732502
0.255,0.5227369504886545,0.7840823934103647
0.26,0.5236818633003237,0.7886967173707424
0.265,0.5246487552605573,0.7932602392173174
0.27,0.5256387694723675,0.797772429102146
0.275,0.5266487081789759,0.8022327798453416
0.28,0.5276848442475764,0.8066408071317924
0.285,0.5287420836597525,0.8109960496320159
0.29,0.529818999784446,0.8152980691752559
0.295,0.5309260083890915,0.819546450940245
0.3,0.5320535757897202,0.823740803437045
0.305,0.5332045978734308,0.8278807587646317
0.31,0.534379321383411,0.8319659726373645
0.315,0.5355772584938889,0.8359961244821101
0.32,0.5368035354457625,0.8399709175358426
0.325,0.538051702019176,0.8438900788558763
0.33,0.5393267683469858,0.8477533594248559
0.335,0.5406259974709197,0.8515605341511039
0.34,0.5419512906225237,0.8553114019066337
0.345,0.5433007638377323,0.8590057855258502
0.35,0.5446807251742377,0.8626435318358615
0.355,0.5460863664717839,0.8662245115749501
0.36,0.547513397194581,0.8697486194308752
0.365,0.5489745013713017,0.8732157739898125
0.37,0.5504598942357194,0.8766259176190835
0.375,0.5519705936294013,0.8799790164668437
0.38,0.5535125127869271,0.8832750603965669
0.385,0.5550859930274027,0.8865140628264176
0.39,0.5566854569018905,0.8896960606258872
0.395,0.5583125127775053,0.8928211140659319
0.4,0.5599676445048494,0.8958893066181357
0.405,0.5616588924861874,0.8989007448951576
0.41,0.5633765414425524,0.9018555583284984
0.415,0.5651246622680012,0.9047538991663755
0.42,0.5669036292594039,0.9075959421987851
0.425,0.5687132299811165,0.9103818845750087
0.43,0.5705552084913,0.913111945590753
0.435,0.5724286610246226,0.9157863664584805
0.44,0.574334259823961,0.9184054100682304
0.445,0.5762758411741616,0.9209693607163267
0.45,0.5782434988192595,0.9234785239119019
0.455,0.5802481196046554,0.925933225943
0.46,0.5822834829263249,0.9283338137245489
0.465,0.5843578457991147,0.9306806544416799
0.47,0.5864638130419096,0.9329741351782919
0.475,0.5886044906725977,0.9352146626382577
0.48,0.5907801084908898,0.9374026627607839
0.485,0.592991113409156,0.9395385803574314
0.49,0.5952393276251922,0.9416228787256572
0.495,0.5975215410558098,0.9436560392645233
0.5,0.5998369010860207,0.9456385610316911
